Scenario,Policy,Seed,Time,TxTotal,TxPerNodePerMin,RMSE,RangeResidual_MAE,AngleResidual_MAE
none_moving,icum,1044,261,863,19.839080459770116,43.685057115901664,5.413332225527471,2.206814723371488
none_moving,icum,1044,262,863,19.763358778625957,43.68294343286993,5.416021131838916,2.2064187797776675
none_moving,icum,1044,263,864,19.71102661596958,43.679404473782064,5.4255014650730615,2.2077330225072993
none_moving,icum,1044,264,864,19.636363636363637,43.6771729643566,5.438658733716023,2.2062479619644333
none_moving,icum,1044,265,864,19.562264150943395,43.67649709938523,5.4536131578818985,2.2060785211100855
none_moving,icum,1044,266,867,19.55639097744361,43.676731936197086,5.4691873181824135,2.2066425451345286
none_moving,icum,1044,267,869,19.52808988764045,43.672414201610955,5.501121656444659,2.2089383192749024
none_moving,icum,1044,268,873,19.544776119402982,43.64180406401181,5.455467775817903,2.175059062439523
none_moving,icum,1044,269,877,19.561338289962826,43.62903623775062,5.471838811788542,2.224832630481168
none_moving,icum,1044,270,880,19.555555555555557,43.62116473333222,5.439046997946217,2.226508475616211
none_moving,icum,1044,271,887,19.638376383763838,43.60835181648682,5.461363000995967,2.234054327663173
none_moving,icum,1044,272,892,19.676470588235293,43.613933874665726,5.45435568387952,2.2587900676222215
none_moving,icum,1044,273,896,19.692307692307693,43.605162306669285,5.455134750791038,2.2628851992117975
none_moving,icum,1044,274,896,19.62043795620438,43.60044170406254,5.433612227328902,2.2610218322532214
none_moving,icum,1044,275,899,19.614545454545457,43.595331042212436,5.404551736843611,2.261866472705816
none_moving,icum,1044,276,903,19.630434782608695,43.59239787272238,5.383802780005944,2.267989105070114
none_moving,icum,1044,277,906,19.624548736462096,43.590687519973265,5.361782392820605,2.26594874488407
none_moving,icum,1044,278,909,19.61870503597122,43.59319780142399,5.311839737644361,2.2567650224554923
none_moving,icum,1044,279,912,19.612903225806452,43.593554569896575,5.273144634992472,2.2622200395038883
none_moving,icum,1044,280,914,19.585714285714285,43.59012747988534,5.240501670869723,2.2701968881244103
none_moving,icum,1044,281,920,19.644128113879002,43.58729146228639,5.220051896452428,2.2746071899342852
none_moving,icum,1044,282,925,19.680851063829788,43.58543017435331,5.188006922610321,2.268400039053448
none_moving,icum,1044,283,925,19.6113074204947,43.58396095884915,5.18020393862326,2.2639040473390133
none_moving,icum,1044,284,925,19.54225352112676,43.58202351432085,5.170621595996166,2.2615525646348202
none_moving,icum,1044,285,925,19.473684210526315,43.5797068277674,5.162341083135771,2.2597039595248827
none_moving,icum,1044,286,928,19.468531468531467,43.57720182094528,5.154939432400998,2.258133120786847
none_moving,icum,1044,287,930,19.442508710801395,43.57256708414969,5.176666687671976,2.2744392855328655
none_moving,icum,1044,288,931,19.395833333333332,43.57256313236649,5.18793357809894,2.2841830200511533
none_moving,icum,1044,289,931,19.32871972318339,43.57642139801845,5.191964398202013,2.293861851025692
