time_s,rmse_gps_m,rmse_ekf_m,rmse_ekf_tuned_m,r_untuned,q_untuned,r_tuned,q_tuned,std,n
230,10.109801844711491,9.110564423825782,9.570021769056199,25,1,100,0.01,10,5
231,10.109801844711491,8.971438408891919,9.479642662455731,25,1,100,0.01,10,5
232,10.109801844711491,9.557222121281164,9.581667217092674,25,1,100,0.01,10,5
233,10.109801844711491,9.958854292020714,9.671196002457057,25,1,100,0.01,10,5
234,10.109801844711491,9.254814242070228,9.49844995897105,25,1,100,0.01,10,5
235,10.109801844711491,9.458538060971689,9.520916191122694,25,1,100,0.01,10,5
236,10.109801844711491,9.010579101941085,9.383755774321797,25,1,100,0.01,10,5
237,10.109801844711491,9.482448523131035,9.465380830836278,25,1,100,0.01,10,5
238,10.109801844711491,9.359805246656217,9.419263711080793,25,1,100,0.01,10,5
239,10.109801844711491,10.123959679024988,9.609158403777109,25,1,100,0.01,10,5
240,10.109801844711491,9.752051423645499,9.550421469326627,25,1,100,0.01,10,5
241,10.109801844711491,9.690898017608191,9.551281731217296,25,1,100,0.01,10,5
242,10.109801844711491,10.019941735544963,9.655356933865585,25,1,100,0.01,10,5
243,10.109801844711491,9.536821800602699,9.557804056319357,25,1,100,0.01,10,5
244,10.109801844711491,8.719182446925217,9.335211523525043,25,1,100,0.01,10,5
245,10.109801844711491,9.451746341835198,9.46404046101193,25,1,100,0.01,10,5
246,10.109801844711491,9.028828372000529,9.343053058131298,25,1,100,0.01,10,5
247,10.109801844711491,9.525269986148926,9.440757749108462,25,1,100,0.01,10,5
248,10.109801844711491,10.390105649933862,9.6770612514247,25,1,100,0.01,10,5
249,10.109801844711491,10.08027538818402,9.654897534220044,25,1,100,0.01,10,5
250,10.109801844711491,9.41564968618955,9.519715678942251,25,1,100,0.01,10,5
251,10.109801844711491,8.863610637729767,9.3655120191333,25,1,100,0.01,10,5
252,10.109801844711491,10.053889645911745,9.641070537485202,25,1,100,0.01,10,5
253,10.109801844711491,9.383599024747216,9.498141524459488,25,1,100,0.01,10,5
254,10.109801844711491,10.113200760687533,9.68863804631788,25,1,100,0.01,10,5
255,10.109801844711491,9.159106486540159,9.468120285748059,25,1,100,0.01,10,5
256,10.109801844711491,9.346090247647808,9.493277971730706,25,1,100,0.01,10,5
257,10.109801844711491,9.875386203541552,9.62457155715253,25,1,100,0.01,10,5
258,10.109801844711491,10.340683047417475,9.771842430483614,25,1,100,0.01,10,5
259,10.109801844711491,10.409279843089797,9.845432219717724,25,1,100,0.01,10,5
260,10.109801844711491,9.758532180948956,9.732406773607734,25,1,100,0.01,10,5
261,10.109801844711491,9.602914599975817,9.711639750489502,25,1,100,0.01,10,5
262,10.109801844711491,8.922056177583833,9.514321280891105,25,1,100,0.01,10,5
263,10.109801844711491,9.068944519530309,9.51064991036898,25,1,100,0.01,10,5
264,10.109801844711491,9.133229600242407,9.47744566033805,25,1,100,0.01,10,5
265,10.109801844711491,9.602630885559272,9.566859486313955,25,1,100,0.01,10,5
266,10.109801844711491,9.585831293758574,9.55798233243921,25,1,100,0.01,10,5
267,10.109801844711491,10.350128491620739,9.765327192212606,25,1,100,0.01,10,5
268,10.109801844711491,10.60194188192021,9.890508735073299,25,1,100,0.01,10,5
269,10.109801844711491,10.536498783305994,9.944712618069241,25,1,100,0.01,10,5
270,10.109801844711491,10.138906479990917,9.915042363264051,25,1,100,0.01,10,5
271,10.109801844711491,10.199468000783138,9.974675561752463,25,1,100,0.01,10,5
