node_count,uwb_sigma_m,seed,rmse_aligned_m,mae_aligned_m,pairwise_dist_mae_m
8,0.5,90211,0.1274595257162265,0.11272404215660865,0.12229356134936718
8,0.6,90211,0.15282776067474788,0.1351105119298819,0.14663979622319642
8,0.7,90211,0.1781569881529944,0.15744720328900605,0.17094953164976087
8,0.8,90211,0.20344810306381186,0.17973529895762613,0.19522319495026214
8,0.9,90211,0.22870197413385834,0.20197593448154075,0.2195515649639931
8,1,90211,0.24761014575997298,0.19727889084447026,0.24642614876109833
8,1.5,90211,0.3706305456189541,0.29541148453397065,0.3695856711114537
8,2,90211,0.7574011143392919,0.7003860069136323,0.7983144934339383
8,3,90211,0.9477382532615525,0.9005239008870456,0.9445272194889702
8,4,90211,1.1059438131142207,0.9393740517855341,1.1412720008105424
8,5,90211,2.143723949652047,1.9497379807236768,2.2321891760726316
