scenario,noise_sigma,time_s,baseline_tx_total,baseline_tx_per_node_per_min,baseline_rmse_aligned_m,baseline_mae_aligned_m,icum_tx_total,icum_tx_per_node_per_min,icum_rmse_aligned_m,icum_mae_aligned_m
none_moving,0,46,1381,180.1304347826087,0.20400689390380455,0.13154934638379723,448,58.43478260869564,0.8434810484891268,0.5819201398271275
none_moving,0,47,1395,178.08510638297872,0.18451926984544442,0.11834621111011065,448,57.191489361702125,0.8282232694865269,0.5737650180550027
none_moving,0,48,1442,180.24999999999997,0.16791422879540413,0.10714414004238368,448,55.99999999999999,0.8163044733429621,0.5674845941491385
none_moving,0,49,1456,178.28571428571428,0.15189413828313786,0.09647609226057836,448,54.857142857142854,0.8069617010358343,0.5626214447322168
none_moving,0,50,1503,180.36,0.1382404253577126,0.08741775781144333,448,53.75999999999999,0.7996149289055368,0.5588368549069401
none_moving,0,51,1517,178.47058823529412,0.12506291430130467,0.07877308754428099,454,53.411764705882355,0.7938213840168452,0.5558783875352805
none_moving,0,52,1564,180.46153846153845,0.11382999362508374,0.07142782422781772,471,54.34615384615385,0.7115476788481474,0.48999555410915824
none_moving,0,53,1578,178.64150943396228,0.10298606365441812,0.06440546485168486,471,53.320754716981135,0.6513811879264778,0.43340309143070527
none_moving,0,54,1625,180.55555555555554,0.09374126071180579,0.058435163413681566,471,52.333333333333336,0.6086985347701293,0.39025052452992115
none_moving,0,55,1639,178.8,0.08481497903469606,0.05271866566592974,471,51.38181818181818,0.5788380542180637,0.3581737489361889
none_moving,0,56,1686,180.64285714285714,0.07720439684773228,0.047856146038185124,471,50.464285714285715,0.5581477908223539,0.33641569018487977
none_moving,0,57,1700,178.94736842105263,0.06985508208391732,0.043194348439251865,471,49.578947368421055,0.5438841840381908,0.32459835229170475
none_moving,0,58,1747,180.72413793103448,0.06358865878570127,0.03922726404331711,471,48.724137931034484,0.5340595563017455,0.3177092563040066
none_moving,0,59,1761,179.08474576271186,0.05753680292426968,0.03541978888045827,471,47.898305084745765,0.5272738475837213,0.31379938273543206
none_moving,0,60,1808,180.8,0.05237644909762544,0.0321785232413761,471,47.1,0.5225603732260354,0.3117163287205028
none_moving,0,61,1822,179.21311475409837,0.04739246364921761,0.029064785219899664,471,46.32786885245902,0.5192601580767692,0.3107274629263146
none_moving,0,62,1869,180.87096774193546,0.04314254742612944,0.026413260186054145,471,45.58064516129032,0.5169271165759076,0.31037166020498946
none_moving,0,63,1883,179.33333333333334,0.03903769100720422,0.023864058956955585,471,44.857142857142854,0.5152600083127284,0.3103647020840635
none_moving,0,64,1930,180.9375,0.03553734869889817,0.021692689126846167,471,44.15625,0.5140551722199078,0.3105356300459727
none_moving,0,65,1944,179.44615384615386,0.03215636824469718,0.019603722433521105,471,43.47692307692308,0.5131743674003991,0.31078440234468674
none_moving,0,66,1991,180.99999999999997,0.029273256336963545,0.01782396836177825,477,43.36363636363636,0.5125231673001642,0.3110545297960072
none_moving,0,67,2005,179.55223880597015,0.026488391846359843,0.016110787337387408,494,44.23880597014925,0.4257491276912291,0.25912378787239715
none_moving,0,68,2052,181.05882352941177,0.024113590260756414,0.014650911875221925,494,43.588235294117645,0.3623231836555459,0.22244521872917788
none_moving,0,69,2066,179.6521739130435,0.02181967492736363,0.013244969701742122,494,42.95652173913044,0.31805176980453165,0.19828916407283104
none_moving,0,70,2113,181.1142857142857,0.01986351773961333,0.012046708464188437,494,42.34285714285714,0.28875072079179237,0.1820785600367874
none_moving,0,71,2127,179.74647887323943,0.017973964257431727,0.010892245475326185,494,41.74647887323943,0.2705497843361992,0.1721640050300098
none_moving,0,72,2174,181.16666666666669,0.01636262226430363,0.00990817808944444,494,41.166666666666664,0.2600812792229135,0.16853968368369487
none_moving,0,73,2188,179.8356164383562,0.014806129723173066,0.008959752142060786,494,40.6027397260274,0.2546675864283328,0.16676425641439171
